country,isocode,year,pop,emp,hc,rgdpna,labsh,avh
Chile,CHL,1954,6.905,2.166,1.9107,36155.7,0.4777,2487.4
Chile,CHL,1955,7.042,2.19,1.9187,37974.2,0.4777,2474.1
Chile,CHL,1956,7.194,2.216,1.9234,38208.8,0.4777,2460.8
Chile,CHL,1957,7.36,2.242,1.9282,41154.3,0.4777,2447.6
Chile,CHL,1958,7.539,2.269,1.9329,43074.5,0.4777,2434.4
Chile,CHL,1959,7.727,2.296,1.9376,42401.9,0.4777,2421.4
Chile,CHL,1960,7.921,2.324,1.9424,46872.5,0.4777,2408.4
Chile,CHL,1961,8.117,2.36,1.96,49128.4,0.4777,2389.3
Chile,CHL,1962,8.314,2.396,1.9778,51384.3,0.4777,2370.2
Chile,CHL,1963,8.508,2.432,1.9957,54642.8,0.4777,2327.3
Chile,CHL,1964,8.699,2.47,2.0138,55896.1,0.4777,2322.5
Chile,CHL,1965,8.887,2.509,2.0321,56397.4,0.4777,2336.8
Chile,CHL,1966,9.07,2.55,2.0505,62663.8,0.4777,2355.9
Chile,CHL,1967,9.251,2.592,2.0691,64669.0,0.4777,2179.5
Chile,CHL,1968,9.429,2.636,2.0879,66924.9,0.4777,2260.5
Chile,CHL,1969,9.606,2.676,2.1068,69431.5,0.4777,2289.2
Chile,CHL,1970,9.783,2.693,2.126,70935.4,0.4777,2160.4
Chile,CHL,1971,9.943,2.796,2.1506,77287.8,0.4777,2255.8
Chile,CHL,1972,10.104,2.906,2.1755,76350.2,0.4777,2270.1
Chile,CHL,1973,10.266,2.94,2.2008,72101.3,0.4777,2246.2
Chile,CHL,1974,10.429,2.857,2.2263,72803.9,0.4777,2227.2
Chile,CHL,1975,10.592,2.748,2.2521,63404.8,0.4777,2270.1
Chile,CHL,1976,10.757,2.79,2.2782,65635.4,0.4777,2284.4
Chile,CHL,1977,10.923,2.912,2.3046,72106.3,0.4777,2255.8
Chile,CHL,1978,11.089,2.936,2.3313,78031.5,0.4777,2279.6
Chile,CHL,1979,11.255,2.99,2.3584,84493.7,0.4777,2303.5
Chile,CHL,1980,11.419,3.162,2.3857,91206.7,0.4777,2317.8
Chile,CHL,1981,11.582,3.223,2.4129,96872.8,0.4777,2360.7
Chile,CHL,1982,11.744,3.001,2.4404,83709.7,0.4777,2308.2
Chile,CHL,1983,11.908,3.197,2.4683,81364.1,0.4777,2265.3
Chile,CHL,1984,12.078,3.339,2.4964,86152.7,0.4777,2298.7
Chile,CHL,1985,12.257,3.542,2.5249,87848.5,0.4777,2298.7
Chile,CHL,1986,12.446,3.729,2.5537,92764.8,0.4777,2332.1
Chile,CHL,1987,12.643,3.872,2.5753,98881.9,0.4777,2351.2
Chile,CHL,1988,12.848,4.02,2.5951,106111.5,0.4777,2360.7
Chile,CHL,1989,13.059,4.204,2.615,117317.1,0.4777,2370.2
Chile,CHL,1990,13.275,4.323,2.635,121655.0,0.4777,2408.4
Chile,CHL,1991,13.495,4.417,2.6498,131350.8,0.4777,2370.2
Chile,CHL,1992,13.72,4.622,2.6647,147478.0,0.4777,2365.5
Chile,CHL,1993,13.945,4.694,2.6796,157781.2,0.4777,2370.2
Chile,CHL,1994,14.166,4.731,2.6947,166787.6,0.4777,2351.2
Chile,CHL,1995,14.381,4.92,2.7098,184513.0,0.4777,2313.0
Chile,CHL,1996,14.587,5.114,2.725,198191.9,0.4777,2313.0
Chile,CHL,1997,14.786,5.266,2.7403,211283.7,0.4828,2256.0
Chile,CHL,1998,14.978,5.386,2.7556,218110.0,0.5036,2299.0
Chile,CHL,1999,15.163,5.366,2.7711,216450.5,0.5163,2277.0
Chile,CHL,2000,15.342,5.537,2.7867,226167.1,0.4985,2263.0
Chile,CHL,2001,15.516,5.619,2.8053,233804.9,0.4946,2242.0
Chile,CHL,2002,15.684,5.736,2.8241,238911.4,0.4934,2250.0
Chile,CHL,2003,15.85,5.896,2.8429,247924.1,0.5022,2235.0
Chile,CHL,2004,16.015,6.012,2.862,265318.8,0.4568,2232.0
Chile,CHL,2005,16.183,6.23,2.8811,281706.8,0.4311,2157.0
Chile,CHL,2006,16.355,6.451,2.9004,299501.7,0.3849,2165.0
Chile,CHL,2007,16.53,6.631,2.9198,314195.3,0.3841,2128.0
Chile,CHL,2008,16.708,6.721,2.9393,325284.8,0.4309,2095.0
Chile,CHL,2009,16.886,6.747,2.959,320194.4,0.4396,2074.0
Chile,CHL,2010,17.063,6.889,2.9788,338909.4,0.4396,2070.0
Chile,CHL,2011,17.234,7.121,2.9969,359619.3,0.4396,2047.0
Chile,CHL,2012,17.4,7.379,3.0151,378745.8,0.4396,2024.0
Chile,CHL,2013,17.572,7.546,3.0334,394065.9,0.4396,2015.0
Chile,CHL,2014,17.759,7.63,3.0519,401028.0,0.4396,1990.0
Chile,CHL,2015,17.969,7.76,3.0704,410266.8,0.4396,1988.0
Chile,CHL,2016,18.209,7.844,3.0891,417286.8,0.4396,1974.0
Chile,CHL,2017,18.47,7.928,3.1079,422246.5,0.4396,1954.0
Chile,CHL,2018,18.729,7.994,3.1268,438922.4,0.4396,1940.6
Chile,CHL,2019,18.952,8.1,3.1458,443550.6,0.4396,1914.4
Germany,DEU,1950,68.734,30.856,2.427,495069.3,0.6681,2428.3
Germany,DEU,1951,69.074,31.437,2.4693,543108.1,0.6681,2402.4
Germany,DEU,1952,69.449,32.024,2.5123,593801.8,0.6681,2376.9
Germany,DEU,1953,69.847,32.836,2.5561,646696.6,0.6681,2351.6
Germany,DEU,1954,70.264,33.836,2.5873,696936.5,0.6681,2326.5
Germany,DEU,1955,70.694,34.945,2.6176,781282.3,0.6681,2301.8
Germany,DEU,1956,71.14,35.662,2.6198,841620.1,0.6681,2277.3
Germany,DEU,1957,71.605,36.335,2.6219,892676.9,0.6681,2253.1
Germany,DEU,1958,72.098,36.615,2.6241,932478.6,0.6681,2229.1
Germany,DEU,1959,72.625,36.986,2.6263,1005796.0,0.6681,2205.4
Germany,DEU,1960,73.196,37.446,2.6284,1092342.9,0.6681,2181.9
Germany,DEU,1961,73.81,37.826,2.6557,1146960.0,0.6681,2155.3
Germany,DEU,1962,74.457,37.926,2.6833,1201577.1,0.6681,2118.1
Germany,DEU,1963,75.115,37.975,2.7111,1234347.5,0.6681,2087.7
Germany,DEU,1964,75.758,38.026,2.7392,1310811.5,0.6681,2099.2
Germany,DEU,1965,76.362,38.166,2.7677,1387275.5,0.6681,2085.0
Germany,DEU,1966,76.92,38.081,2.7964,1420045.8,0.6681,2058.6
Germany,DEU,1967,77.43,37.351,2.8254,1420045.9,0.6681,2020.9
Germany,DEU,1968,77.884,37.485,2.8547,1496509.8,0.6681,2008.4
Germany,DEU,1969,78.269,37.873,2.8844,1605744.2,0.6681,1988.6
Germany,DEU,1970,78.578,38.096,2.9143,1682208.1,0.6681,1973.2
Germany,DEU,1971,78.79,38.067,2.9397,1734906.8,0.6681,1941.2
Germany,DEU,1972,78.902,38.078,2.9653,1809513.6,0.6681,1916.1
Germany,DEU,1973,78.932,38.331,2.9912,1895962.8,0.6681,1885.6
Germany,DEU,1974,78.91,38.035,3.0172,1912838.2,0.6681,1852.3
Germany,DEU,1975,78.856,37.435,3.0435,1896259.0,0.6681,1812.5
Germany,DEU,1976,78.782,37.521,3.0701,1990109.8,0.6681,1824.9
Germany,DEU,1977,78.687,37.631,3.0968,2056723.0,0.6681,1806.9
Germany,DEU,1978,78.574,37.921,3.1238,2118599.2,0.6681,1787.8
Germany,DEU,1979,78.438,38.397,3.1511,2206529.0,0.6681,1775.8
Germany,DEU,1980,78.283,38.705,3.1785,2237615.0,0.6681,1756.7
Germany,DEU,1981,78.108,38.621,3.2028,2249457.8,0.6681,1734.7
Germany,DEU,1982,77.926,38.31,3.2273,2240575.8,0.6681,1723.6
Germany,DEU,1983,77.77,38.03,3.252,2275807.0,0.6681,1710.6
Germany,DEU,1984,77.682,38.226,3.2769,2340051.5,0.6681,1699.5
Germany,DEU,1985,77.692,38.573,3.302,2394526.8,0.6681,1676.5
Germany,DEU,1986,77.806,39.016,3.3273,2449297.2,0.6681,1657.4
Germany,DEU,1987,78.016,39.356,3.3527,2483640.2,0.6681,1634.3
Germany,DEU,1988,78.308,39.598,3.3784,2575714.5,0.6681,1629.3
Germany,DEU,1989,78.66,39.832,3.4042,2676078.8,0.6681,1606.2
Germany,DEU,1990,79.054,39.548,3.4303,2816706.8,0.6681,1583.2
Germany,DEU,1991,79.491,38.643,3.4436,2960591.8,0.6681,1554.1
Germany,DEU,1992,79.963,38.071,3.4571,3017526.0,0.6763,1565.1
Germany,DEU,1993,80.429,37.548,3.4705,2988049.2,0.6779,1540.2
Germany,DEU,1994,80.833,37.622,3.4841,3059520.2,0.6618,1536.6
Germany,DEU,1995,81.139,37.816,3.4976,3106764.0,0.6611,1530.6
Germany,DEU,1996,81.324,37.807,3.5113,3131798.8,0.6582,1516.8
Germany,DEU,1997,81.399,37.77,3.5249,3187925.5,0.6466,1507.7
Germany,DEU,1998,81.403,38.218,3.5387,3252128.5,0.6398,1504.6
Germany,DEU,1999,81.39,38.807,3.5525,3313504.5,0.6452,1491.5
Germany,DEU,2000,81.401,39.603,3.5663,3410010.2,0.6542,1465.9
Germany,DEU,2001,81.454,39.451,3.5749,3467348.8,0.6412,1458.2
Germany,DEU,2002,81.535,39.234,3.5836,3460484.2,0.636,1448.9
Germany,DEU,2003,81.614,38.825,3.5922,3436257.0,0.6339,1443.4
Germany,DEU,2004,81.646,38.973,3.6009,3476635.8,0.6196,1442.6
Germany,DEU,2005,81.603,38.924,3.6096,3502074.8,0.6129,1432.4
Germany,DEU,2006,81.472,39.186,3.6183,3635729.2,0.5985,1453.2
Germany,DEU,2007,81.278,39.814,3.627,3743945.0,0.5902,1454.1
Germany,DEU,2008,81.066,40.345,3.6358,3779882.5,0.6046,1447.3
Germany,DEU,2009,80.9,40.429,3.6445,3564662.0,0.6265,1405.1
Germany,DEU,2010,80.827,40.632,3.6533,3713661.0,0.616,1425.7
Germany,DEU,2011,80.856,41.225,3.6558,3859429.0,0.6161,1426.9
Germany,DEU,2012,80.973,41.678,3.6582,3875580.8,0.6285,1408.0
Germany,DEU,2013,81.174,41.996,3.6607,3892540.0,0.6308,1396.5
